-3.0,0.0,1.5,-6.114599630220157e-8,0.997155939027903,0.0,0.07536599539167085,5.0,0.0,0.0,0.0,0.0,0.0
-2.93688416764603,-5.3605693938757286e-5,1.499744830074555,0.0019925345999836663,0.9966316181190773,0.0003003117880073021,0.08200130468272027,5.097989406023027,-0.008361011047421596,-0.03234917703581628,-0.6104590845463345,2.00947224103706,-0.11460587132466316
-2.872621033927447,-0.00019670557524775818,1.499622024264281,0.006711114574897979,0.9953436086696529,0.0006828642470383737,0.09617048413285548,5.183048147382146,-0.014236478504676128,0.018114990352233296,-0.8784759498131753,2.4959210385553092,-0.11627352347395684
-2.807344669671356,-0.0004027782223207458,1.5003720392196114,0.012574420267527012,0.9936356209250571,0.0009388171415345263,0.11194843212052094,5.259791452193237,-0.018293503894084837,0.10580844796558357,-0.9856691459141299,2.55841272649197,-0.11191940939177875
-2.7411563412361346,-0.0006430692739493532,1.5023582632189454,0.018851865157946082,0.9916330970354997,0.0011364284701859866,0.12771181627114322,5.328823636364695,-0.019622537861760308,0.2149849764959744,-1.015826845427342,2.5110300957921314,-0.11416144091390897
-2.674153840454651,-0.0008789411078911403,1.5058049918720449,0.025194511276436113,0.9893908483263714,0.0013436788184068595,0.14308167555511087,5.3899985597309055,-0.017542586160637145,0.33885483249034604,-1.008202327467157,2.4477884636166474,-0.12038332279037002
-2.606437501172406,-0.0010654172909191693,1.5108724497558308,0.031429577018498946,0.9869322541797504,0.0015973690502770162,0.15804283476023698,5.443010337793772,-0.011704323385530208,0.47383412269391223,-0.9814982927580014,2.394411753995792,-0.1273239165658291
-2.538111406608877,-0.0011546418097495446,1.5176845277091207,0.03746781006432511,0.9842662934835292,0.0019123648611975757,0.17267179755291512,5.487546463267782,-0.0019853907519112313,0.6176315435730562,-0.9448765164867547,2.3556785604164157,-0.13319513900308927
-2.469283259518706,-0.0010981127863847822,1.526340475327404,0.04326113271800767,0.9813953736569369,0.0022924551053704577,0.18705485578815995,5.523332815737385,0.011601731237621498,0.7685610234750612,-0.9029926695085964,2.3303812110529445,-0.1373427239578995
-2.400063865450657,-0.0008479944075881569,1.5369206711842358,0.04878283375664143,0.9783189270786,0.002737008212456444,0.2012659938978234,5.550144052066972,0.028966789689573898,0.9252680875964008,-0.8583308083896674,2.3159871810329475,-0.13971032031440006
-2.3305665375368356,-0.00035787974212256324,1.549489940844883,0.05401805561928896,0.975035074188816,0.003244228512052959,0.21536320140262233,5.567803175601522,0.049973721868454814,1.086605148912789,-0.8123072779364955,2.3100286959592995,-0.14048861762811668
-2.260906517576379,0.00041675101740623404,1.5640997077948282,0.0589590829330205,0.9715413887511102,0.003812439524235443,0.22939006514152024,5.576178271859884,0.07445810355093693,1.2515664641284205,-0.7658014891641198,2.310453755062967,-0.13993062406205434
